local_a_m,local_b_m,x_m,y_m,diameter_upper_bound_m,move_distance_m,move_and_detect_time_s
209.7076018209206,185.5336135004065,1709.7076018209207,185.5336135004065,16.3781379503546,280.0,61.0
209.7076018209206,-185.5336135004065,1709.7076018209207,-185.5336135004065,16.37813795035438,280.0,61.0
212.13203435596427,212.13203435596427,1712.1320343559642,212.13203435596427,16.4126808434559,300.0,65.0
212.13203435596427,-212.13203435596427,1712.1320343559642,-212.13203435596427,16.412680843455757,300.0,65.0
208.89606501727587,186.44686648023358,1708.8960650172758,186.44686648023358,16.436229985841244,280.0,61.0
208.89606501727587,-186.44686648023358,1708.8960650172758,-186.44686648023358,16.436229985841106,280.0,61.0
209.28191518917038,193.45821247688838,1709.2819151891704,193.45821247688838,16.439425529122932,285.0,62.0
209.28191518917038,-193.45821247688838,1709.2819151891704,-193.45821247688838,16.439425529122843,285.0,62.0
223.0600698567725,256.6012572757425,1723.0600698567725,256.6012572757425,16.48615189602473,340.00000000000006,73.00000000000001
223.0600698567725,-256.6012572757425,1723.0600698567725,-256.6012572757425,16.486151896024545,340.00000000000006,73.00000000000001
208.08055113367038,187.3565697804803,1708.0805511336703,187.3565697804803,16.4944820852662,280.0,61.0
208.08055113367038,-187.3565697804803,1708.0805511336703,-187.3565697804803,16.49448208526597,280.0,61.0
229.8133329356934,192.83628290596178,1729.8133329356933,192.83628290596178,16.498679262879314,300.0,65.0
229.8133329356934,-192.83628290596178,1729.8133329356933,-192.83628290596178,16.498679262879325,300.0,65.0
208.4358049614636,194.36953261781207,1708.4358049614636,194.36953261781207,16.502555414412434,285.0,62.0
208.4358049614636,-194.36953261781207,1708.4358049614636,-194.36953261781207,16.502555414412477,285.0,62.0
207.5451345612623,180.4162329723895,1707.5451345612623,180.4162329723895,16.53178790688654,275.0,60.0
207.5451345612623,-180.4162329723895,1707.5451345612623,-180.4162329723895,16.531787906886358,275.0,60.0
207.261075696313,188.26270608170705,1707.261075696313,188.26270608170705,16.552893436205483,280.0,61.0
207.261075696313,-188.26270608170705,1707.261075696313,-188.26270608170705,16.552893436205437,280.0,61.0
231.87944242124948,248.66025855051797,1731.8794424212495,248.66025855051797,16.56288090337259,340.0,73.0
231.87944242124948,-248.66025855051797,1731.8794424212495,-248.66025855051797,16.562880903372783,340.0,73.0
206.75594705671878,181.32009915251894,1706.7559470567187,181.32009915251894,16.592627076807695,275.0,60.0
206.75594705671878,-181.32009915251894,1706.7559470567187,-181.32009915251894,16.59262707680765,275.0,60.0
206.43765430683473,189.16525813238488,1706.4376543068347,189.16525813238488,16.61146323425807,280.0,61.0
206.43765430683473,-189.16525813238488,1706.4376543068347,-189.16525813238488,16.611463234257982,280.0,61.0
205.96282321697558,182.22051325932782,1705.9628232169755,182.22051325932782,16.622209511864497,275.0,60.0
205.96282321697558,-182.22051325932782,1705.9628232169755,-182.22051325932782,16.622209511864494,275.0,60.0
214.12179403483464,237.80634415276614,1714.1217940348347,237.80634415276614,16.62520358482855,320.0,69.0
214.12179403483464,-237.80634415276614,1714.1217940348347,-237.80634415276614,16.625203584828455,320.0,69.0
234.03318451813453,218.23947521999952,1734.0331845181345,218.23947521999952,16.646368417563348,320.0,69.0
234.03318451813453,-218.23947521999952,1734.0331845181345,-218.23947521999952,16.646368417563405,320.0,69.0
208.39751113769918,215.80194010159536,1708.3975111376992,215.80194010159536,16.657514715219094,300.0,65.0
208.39751113769918,-215.80194010159536,1708.3975111376992,-215.80194010159536,16.657514715219094,300.0,65.0
205.61030264199195,190.06420874922367,1705.610302641992,190.06420874922367,16.670190682975026,280.0,61.0
205.61030264199195,-190.06420874922367,1705.610302641992,-190.06420874922367,16.67019068297498,280.0,61.0
205.16577814196737,183.1174581502294,1705.1657781419674,183.1174581502294,16.672827676506024,275.0,60.0
205.16577814196737,-183.1174581502294,1705.1657781419674,-183.1174581502294,16.672827676505843,275.0,60.0
204.77903645336772,190.95954081749957,1704.7790364533678,190.95954081749957,16.72907499378825,280.0,61.0
